Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2014 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

  [56] CountTokens            [82] ezxml_close_tag         [9] get_unidir_track_to_chan_seg
  [81] CountTokensInString    [83] ezxml_cut              [60] hash_value
 [103] FindElement            [62] ezxml_decode           [68] heapsort
  [93] FindProperty           [84] ezxml_free            [124] init_chan
  [76] FreeNode               [85] ezxml_free_attr       [159] init_draw_coords
  [55] FreeTokens             [88] ezxml_insert          [160] init_route_structs
  [91] GetNodeTokens         [142] ezxml_new              [69] init_route_tree_to_source
 [105] ParseFc                [86] ezxml_open_tag         [39] insert_in_edge_list
 [118] ProcessCB_SB          [143] ezxml_parse_fd         [61] insert_in_hash_table
 [119] ProcessChanWidthDistrDir [144] ezxml_parse_file    [50] insert_in_int_list
 [114] ProcessOption         [145] ezxml_parse_str       [107] insert_in_vptr_list
 [115] Process_Fc             [95] ezxml_set_attr         [27] is_cbox
 [127] ReadInt                [90] ezxml_set_txt          [51] is_opin
  [57] ReadLineTokens        [146] ezxml_str2utf8         [26] is_sbox
 [128] XmlReadArch           [111] free_chunk_memory      [10] label_wire_muxes
  [31] add_route_tree_to_heap [122] free_hash_table       [29] load_chan_rr_indices
  [20] add_rr_graph_C_from_switches [43] free_heap_data   [99] load_criticalities
  [47] add_to_mod_list       [147] free_int_list          [65] load_net_rr_terminals
  [48] alloc_and_load_edges_and_switches [116] free_ivec_vector [96] load_net_slack
 [106] alloc_and_load_grid   [148] free_lookups_and_criticalities [80] load_one_fb_fanout_count
 [108] alloc_and_load_pin_to_track_map [79] free_matrix  [125] load_rr_indexed_data_T_values
 [129] alloc_and_load_rr_indexed_data [112] free_matrix3  [70] load_rt_subtree_Tdel
  [30] alloc_and_load_rr_node_indices [117] free_matrix4  [15] load_sblock_pattern_lookup
 [130] alloc_and_load_rr_node_route_structs [149] free_net_delay [97] load_timing_graph_net_delays
 [131] alloc_and_load_seg_details [150] free_route_structs [71] mark_ends
 [132] alloc_and_load_timing_graph [67] free_route_tree   [54] my_atoi
 [133] alloc_and_load_timing_graph_levels [151] free_route_tree_timing_structs [92] my_calloc
 [120] alloc_hash_table      [123] free_rr_graph          [49] my_chunk_malloc
 [101] alloc_ivector_and_copy_int_list [152] free_rr_node_indices [126] my_fopen
   [5] alloc_lookups_and_criticalities [153] free_rr_node_route_structs [35] my_frand
  [77] alloc_matrix          [154] free_sblock_pattern_lookup [33] my_irand
 [109] alloc_matrix3         [155] free_seg_details       [36] my_malloc
 [121] alloc_matrix4         [156] free_timing_driven_route_structs [110] my_realloc
 [134] alloc_net_delay       [157] free_timing_graph     [161] my_srandom
 [135] alloc_route_structs   [158] free_trace_structs     [58] my_strdup
 [136] alloc_route_tree_timing_structs [64] free_traceback [37] node_to_heap
 [137] alloc_sblock_pattern_lookup [16] get_bb_from_scratch [59] pathfinder_update_one_cost
 [138] alloc_timing_driven_route_structs [113] get_class_range_for_block [162] post_place_sync
  [53] alloc_trace_data       [19] get_first_pin          [52] print_netlist
   [7] build_rr_graph         [44] get_heap_head         [163] print_place
 [139] check_netlist          [63] get_mst_of_net         [21] read_netlist
  [46] check_node             [12] get_net_cost           [72] reset_path_costs
 [140] check_rr_graph         [94] get_next_hash          [40] seg_index_of_cblock
 [141] check_timing_graph     [11] get_non_updateable_bb  [41] seg_index_of_sblock
  [32] comp_bb_cost           [38] get_rr_cong_cost      [164] start_hash_table_iterator
  [25] comp_td_costs          [34] get_rr_node_index      [22] sync_nets_to_blocks
   [4] comp_td_point_to_point_delay [42] get_seg_end      [18] timing_driven_route_net
 [104] comp_width             [13] get_seg_start           [1] try_place
   [6] compute_delay_lookup_tables [45] get_simple_switch_block_track [3] try_swap
  [66] empty_heap             [98] get_std_dev            [14] update_bb
  [87] ezxml_add_child        [17] get_timing_driven_expected_cost [73] update_net_delays_from_route_tree
  [89] ezxml_attr             [28] get_track_to_ipins     [74] update_route_tree
  [78] ezxml_char_content      [8] get_track_to_tracks   [100] update_screen
 [102] ezxml_child            [24] get_unidir_opin_connections [75] update_traceback
